Node-Id,Node-Title,authorityCentrality-1-New_Testament,betweennessCentrality-1-New_Testament,betweennessCentrality-1-New_Testament-unscaled,bonacichPowerCentrality-1-New_Testament,brokerage-1-New_Testament,capability-1-New_Testament,capability-2-New_Testament,cliqueCount-2-New_Testament,closenessCentrality-1-New_Testament,closenessCentrality-1-New_Testament-unscaled,clusteringCoefficient-2-New_Testament,cognitiveDemand-1-New_Testament,columnDegreeCentrality-1-New_Testament,columnDegreeCentrality-1-New_Testament-unscaled,columnGiniMeansDifference-1-New_Testament,correlationDistinctiveness-1-New_Testament,correlationDistinctiveness-2-New_Testament,correlationExpertise-1-New_Testament,correlationExpertise-2-New_Testament,correlationResemblance-1-New_Testament,correlationResemblance-2-New_Testament,correlationSimilarity-1-New_Testament,correlationSimilarity-2-New_Testament,diagonal-1-New_Testament,eccentricity-1-New_Testament,eccentricity-1-New_Testament-unscaled,egoBetweennessCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament-unscaled,exclusivity-1-New_Testament,exclusivity-1-New_Testament-unscaled,exclusivity-2-New_Testament,exclusivity-2-New_Testament-unscaled,exclusivityComplete-1-New_Testament,exclusivityComplete-1-New_Testament-unscaled,exclusivityComplete-2-New_Testament,exclusivityComplete-2-New_Testament-unscaled,hubCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament-unscaled,inDegreeCentrality-1-New_Testament,inDegreeCentrality-1-New_Testament-unscaled,inInverseClosenessCentrality-1-New_Testament,inInverseClosenessCentrality-1-New_Testament-unscaled,interlockers-1-New_Testament,inverseClosenessCentrality-1-New_Testament,inverseClosenessCentrality-1-New_Testament-unscaled,outDegreeCentrality-1-New_Testament,outDegreeCentrality-1-New_Testament-unscaled,outDegreeCentrality-2-New_Testament,outDegreeCentrality-2-New_Testament-unscaled,pageRankCentrality-1-New_Testament,potentialBoundarySpanner-1-New_Testament,radials-1-New_Testament,rowDegreeCentrality-1-New_Testament,rowDegreeCentrality-1-New_Testament-unscaled,rowDegreeCentrality-2-New_Testament,rowDegreeCentrality-2-New_Testament-unscaled,rowGiniMeansDifference-1-New_Testament,sharedSituationAwareness-1-New_Testament,simmelianTies-1-New_Testament,simmelianTies-1-New_Testament-unscaled,strongComponentCount-2-New_Testament,structuralHolesConstraint-1-New_Testament,structuralHolesEffectiveNetworkSize-1-New_Testament,structuralHolesEfficiency-1-New_Testament,totalDegreeCentrality-1-New_Testament,totalDegreeCentrality-1-New_Testament-unscaled,triadCount-1-New_Testament,weakBoundarySpanner-1-New_Testament,weakComponentMembers-1-New_Testament,
esaias,esaias,6.749620e-006,2.241785e-003,178,2,6.666667e-001,9.933072e-001,1.011736e-002,0,1.021161e-005,0,3.333333e-001,1.126126e-005,1.126126e-005,2,9.950000e-003,4.010025e-002,9.874687e-003,2.047672e-002,4.936966e-003,9.598997e-001,9.901253e-001,3.759398e-002,4.332685e-003,0,7.222222e-001,13,1,9.545404e-006,6.749620e-006,0,0,2.506197e-003,1.002479e+000,0,0,2.500000e-003,1,6.749620e-006,1.585469e-006,0,1.126126e-005,2,7.746428e-002,3.090825e+001,0,7.746430e-002,3.090826e+001,2.083333e-002,1,1.126126e-005,2,2.434152e-003,1.670839e-002,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,9.575448e-006,0,0,0,5.000000e-001,2,1,1.126126e-005,2,0,1,1,
esau,esau,2.752473e-006,1.551618e-003,1.232000e+002,3,0,9.933072e-001,1.011736e-002,1,1.021169e-005,0,1,1.689189e-005,1.689189e-005,3,1.493750e-002,3.936926e-002,9.761904e-003,2.010345e-002,4.880291e-003,9.606307e-001,9.902381e-001,5.513784e-002,5.620311e-003,0,6.111111e-001,11,1,3.892584e-006,2.752473e-006,0,0,4.583085e-005,1.833234e-002,0,0,0,0,2.752473e-006,1.585472e-006,0,1.689189e-005,3,1.055248e-001,4.210440e+001,0,1.055248e-001,4.210440e+001,2.083333e-002,1,1.689189e-005,3,1.308680e-003,7.709637e-003,0,2.083333e-002,1,1.689189e-005,3,1.493750e-002,2.489616e-005,5.012531e-003,2,0,1.177160e+000,1,5.000000e-001,1.689189e-005,3,1,0,1,
esli,esli,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613980e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,143,1,1,1,5.630631e-006,1,0,0,77,
esrom,esrom,4.967398e-003,0,0,5,1,9.933072e-001,1.011736e-002,0,5.658996e-006,0,0,2.815315e-005,2.815315e-005,5,2.488750e-002,4.145781e-002,9.924812e-003,2.116995e-002,4.962154e-003,9.585422e-001,9.900752e-001,5.012531e-003,1.670844e-003,2,2.777778e-001,5,0,7.024960e-003,4.967397e-003,2.819485e-003,1.353353e-001,1.839397e-003,7.357589e-001,0,0,0,0,4.967398e-003,1.409424e-006,0,2.815315e-005,5,1.336675e-003,5.333334e-001,0,1.336675e-003,5.333334e-001,2.083333e-002,1,2.815315e-005,5,3.231544e-003,0,0,2.083333e-002,1,2.815315e-005,5,2.488750e-002,6.224041e-005,0,0,22,1,1,1,2.815315e-005,5,0,0,13,
eubulus,eubulus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,145,0,0,0,0,0,0,0,78,
eunice,eunice,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613577e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,146,1,1,1,5.630631e-006,1,0,0,79,
euodias,euodias,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613550e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,147,1,1,1,5.630631e-006,1,0,0,80,
eutychus,eutychus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,81,
eve,eve,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021164e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.010025e-002,7.418546e-003,2.047672e-002,4.949718e-003,9.598997e-001,9.925814e-001,3.759398e-002,5.325815e-003,0,6.666667e-001,12,0,0,0,0,0,1.244677e-004,4.978707e-002,0,0,0,0,0,1.585470e-006,0,5.630631e-006,1,8.543923e-002,3.409026e+001,0,8.543925e-002,3.409026e+001,2.083333e-002,1,5.630631e-006,1,1.639194e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
felix,felix,0,6.674979e-003,530,5,9.000000e-001,9.933072e-001,1.526715e-002,1,1.021152e-005,0,1.000000e-001,2.815315e-005,2.815315e-005,5,2.478750e-002,4.135338e-002,1.488722e-002,2.111662e-002,4.961899e-003,9.586466e-001,9.851128e-001,7.518797e-003,1.513042e-003,0,8.888889e-001,16,8.333333e-001,0,0,1.037231e-003,4.978707e-002,4.677736e-003,1.871094e+000,0,0,2.500000e-003,1,0,1.585468e-006,0,2.815315e-005,5,6.231021e-002,2.486177e+001,0,6.231022e-002,2.486178e+001,2.083333e-002,1,2.815315e-005,5,4.855826e-003,1.989987e-002,0,2.083333e-002,1,2.815315e-005,5,2.478750e-002,3.447161e-005,5.012531e-003,2,0,4.577778e-001,3.500000e+000,8.750000e-001,2.815315e-005,5,1,1,1,
festus,festus,2.525520e-004,8.816010e-003,700,10,8.333333e-001,9.933072e-001,1.243165e-002,1,1.021157e-005,0,1.666667e-001,5.630631e-005,5.630631e-005,10,4.977500e-002,4.072682e-002,1.209273e-002,2.079667e-002,4.804202e-003,9.592732e-001,9.879073e-001,2.255639e-002,1.411471e-002,0,8.333333e-001,15,6.666667e-001,3.571624e-004,2.525520e-004,2.571038e-006,1.234098e-004,4.628059e-004,1.851223e-001,0,0,0,0,2.525520e-004,1.585469e-006,0,5.630631e-005,10,6.748511e-002,2.692656e+001,0,6.748512e-002,2.692656e+001,2.083333e-002,1,5.630631e-005,10,4.743926e-003,1.314143e-002,0,2.083333e-002,1,5.630631e-005,10,4.977500e-002,2.594946e-004,5.012531e-003,2,0,7.390532e-001,2.275000e+000,7.583334e-001,5.630631e-005,10,1,1,1,
fortunatus,fortunatus,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613438e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,152,1,1,1,5.630631e-006,1,0,0,82,
gabbatha,gabbatha,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,153,0,0,0,0,0,0,0,83,
gabriel,gabriel,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,154,0,0,0,0,0,0,0,84,
gad,gad,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,155,0,0,0,0,0,0,0,85,
gadarenes,gadarenes,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,156,0,0,0,0,0,0,0,86,
gaius,gaius,3.679336e-005,8.823943e-003,7.006299e+002,7,7.333333e-001,9.933072e-001,1.873713e-002,1,1.021166e-005,0,2.666667e-001,3.941442e-005,3.941442e-005,7,3.463750e-002,4.062239e-002,1.701754e-002,2.074335e-002,4.784112e-003,9.593776e-001,9.829825e-001,2.506266e-002,8.909552e-003,0,6.666667e-001,12,7.000000e-001,5.203367e-005,3.679336e-005,0,4.539993e-005,2.979651e-003,1.191860e+000,0,0,2.500000e-003,1,3.679336e-005,1.585471e-006,0,3.941442e-005,7,9.692105e-002,3.867150e+001,0,9.692106e-002,3.867150e+001,2.083333e-002,1,3.941442e-005,7,4.322398e-003,1.879036e-002,0,2.083333e-002,1,3.941442e-005,7,3.463750e-002,5.410128e-005,7.518797e-003,3,0,3.392347e-001,4.214286e+000,8.428572e-001,3.941442e-005,7,3,1,1,
gallio,gallio,2.239626e-006,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021167e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,3.957811e-002,7.443609e-003,2.021010e-002,4.962280e-003,9.604219e-001,9.925564e-001,5.012531e-002,5.221387e-005,0,6.111111e-001,11,0,3.167309e-006,2.239626e-006,0,0,9.196986e-004,3.678795e-001,0,0,0,0,2.239626e-006,1.585471e-006,0,5.630631e-006,1,9.366109e-002,3.737078e+001,0,9.366111e-002,3.737078e+001,2.083333e-002,1,5.630631e-006,1,1.395507e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
gamaliel,gamaliel,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,159,0,0,0,0,0,0,0,87,
gennesaret,gennesaret,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,160,0,0,0,0,0,0,0,88,
gergesenes,gergesenes,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,161,0,0,0,0,0,0,0,89,
gog,gog,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,162,0,0,0,0,0,0,0,90,
hagar,hagar,0,0,0,2,1,9.933072e-001,8.230315e-003,0,5.630631e-006,0,0,1.126126e-005,1.126126e-005,2,9.975000e-003,2.662907e-002,7.456140e-003,1.359782e-002,4.968562e-003,9.733709e-001,9.925439e-001,3.609022e-001,0,2,0,0,0,0,0,0,0,2.500000e-003,1,0,0,2.500000e-003,1,0,1.407658e-006,0,1.126126e-005,2,0,0,0,0,0,2.083333e-002,1,1.126126e-005,2,5.420053e-004,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,163,0,0,0,1.126126e-005,2,0,0,91,
heber,heber,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,164,0,0,0,0,0,0,0,92,
hebrews,hebrews,3.603737e-005,7.542786e-004,5.989048e+001,2,1,9.933072e-001,1.011736e-002,0,1.021170e-005,0,0,1.126126e-005,1.126126e-005,2,9.950000e-003,4.156224e-002,9.649123e-003,2.122327e-002,4.823617e-003,9.584377e-001,9.903509e-001,2.506266e-003,1.496705e-002,0,6.666667e-001,12,1,5.096454e-005,3.603737e-005,7.664155e-003,3.678795e-001,9.196986e-004,3.678795e-001,0,0,0,0,3.603737e-005,1.585472e-006,0,1.126126e-005,2,1.141208e-001,4.553419e+001,0,1.141208e-001,4.553420e+001,2.083333e-002,1,1.126126e-005,2,1.502974e-003,5.621759e-003,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,9.575448e-006,0,0,0,5.000000e-001,2,1,1.126126e-005,2,0,0,1,
heli,heli,2.358779e-006,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021167e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,3.936926e-002,7.355890e-003,2.010345e-002,4.918311e-003,9.606307e-001,9.926441e-001,5.513784e-002,7.807714e-003,0,6.111111e-001,11,0,3.335817e-006,2.358779e-006,0,0,0,3.354626e-004,0,0,0,0,2.358779e-006,1.585471e-006,0,5.630631e-006,1,9.905752e-002,3.952395e+001,0,9.905753e-002,3.952395e+001,2.083333e-002,1,5.630631e-006,1,9.804725e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
hen,hen,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,167,0,0,0,0,0,0,0,93,
hermas,hermas,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,168,0,0,0,0,0,0,0,94,
hermogenes,hermogenes,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613424e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,169,1,1,1,5.630631e-006,1,0,0,95,
herod,herod,3.192115e-003,3.311847e-003,2.629640e+002,19,5.357143e-001,9.933072e-001,2.814966e-002,4,1.021169e-005,0,4.642857e-001,1.069820e-004,1.069820e-004,19,9.381250e-002,4.051796e-002,2.115288e-002,2.069002e-002,4.362050e-003,9.594820e-001,9.788471e-001,2.756892e-002,2.259826e-002,0,6.111111e-001,11,4.047619e-001,4.514332e-003,3.192115e-003,0,1.670170e-005,9.739700e-004,3.895880e-001,0,0,0,0,3.192115e-003,1.585472e-006,0,1.069820e-004,19,1.091163e-001,4.353740e+001,1,1.091163e-001,4.353741e+001,2.083333e-002,1,1.069820e-004,19,6.321019e-003,2.598287e-003,0,2.083333e-002,1,1.069820e-004,19,9.381250e-002,3.169473e-004,1.503759e-002,6,0,2.766517e-001,6.040288e+000,8.628983e-001,1.069820e-004,19,9,0,1,
herodion,herodion,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,171,0,0,0,0,0,0,0,96,
hosanna,hosanna,3.832265e-005,5.919321e-004,47,3,3.333333e-001,9.933072e-001,1.011736e-002,0,1.021162e-005,0,6.666667e-001,1.689189e-005,1.689189e-005,3,1.493750e-002,3.936926e-002,9.774436e-003,2.010345e-002,4.886589e-003,9.606307e-001,9.902256e-001,5.513784e-002,9.081732e-003,0,6.666667e-001,12,1,5.419641e-005,3.832265e-005,0,0,7.035537e-006,2.814215e-003,0,0,0,0,3.832265e-005,1.585470e-006,0,1.689189e-005,3,8.133861e-002,3.245411e+001,0,8.133863e-002,3.245411e+001,2.083333e-002,1,1.689189e-005,3,1.824596e-003,2.941176e-003,0,2.083333e-002,1,1.689189e-005,3,1.493750e-002,2.393862e-005,0,0,0,5.555556e-001,2,1,1.689189e-005,3,0,0,1,
iconium,iconium,4.205011e-005,1.469755e-003,1.167000e+002,4,6.666667e-001,9.933072e-001,1.011736e-002,0,1.021163e-005,0,3.333333e-001,2.252252e-005,2.252252e-005,4,1.990000e-002,4.062239e-002,9.799499e-003,2.074335e-002,4.899183e-003,9.593776e-001,9.902005e-001,2.506266e-002,3.915155e-003,0,6.666667e-001,12,1,5.946784e-005,4.205011e-005,0,4.539993e-005,9.197404e-004,3.678961e-001,0,0,0,0,4.205011e-005,1.585470e-006,0,2.252252e-005,4,7.956026e-002,3.174454e+001,0,7.956028e-002,3.174455e+001,2.083333e-002,1,2.252252e-005,4,2.197749e-003,5.477159e-003,0,2.083333e-002,1,2.252252e-005,4,1.990000e-002,3.830179e-005,0,0,0,5.000000e-001,2,1,2.252252e-005,4,0,0,1,
illyricum,illyricum,2.003822e-003,0,0,2,0,9.933072e-001,8.230315e-003,0,1.021166e-005,0,1,1.126126e-005,1.126126e-005,2,9.975000e-003,3.957811e-002,6.867168e-003,2.021010e-002,4.673338e-003,9.604219e-001,9.931328e-001,5.012531e-002,3.652792e-002,0,6.111111e-001,11,0,2.833832e-003,2.003822e-003,0,0,0,0,0,0,0,0,2.003822e-003,1.585471e-006,0,1.126126e-005,2,9.199025e-002,3.670411e+001,0,9.199025e-002,3.670411e+001,2.083333e-002,1,1.126126e-005,2,1.102113e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,0,1,1,1,1.126126e-005,2,0,0,1,
isaac,isaac,8.808433e-005,0,0,37,6.000000e-001,9.933072e-001,1.873713e-002,3,1.021161e-005,0,4.000000e-001,2.083333e-004,2.083333e-004,37,1.836625e-001,3.936926e-002,1.701754e-002,2.010345e-002,4.784112e-003,9.606307e-001,9.829825e-001,5.513784e-002,8.389912e-003,4,6.666667e-001,12,0,1.245701e-004,8.808433e-005,0,0,9.679227e-004,3.871691e-001,0,0,0,0,8.808433e-005,1.585469e-006,0,2.083333e-004,37,7.378410e-002,2.943986e+001,0,7.378412e-002,2.943986e+001,2.083333e-002,1,2.083333e-004,37,9.620351e-003,0,0,2.083333e-002,1,2.083333e-004,37,1.836625e-001,2.171712e-003,1.002506e-002,4,0,5.836353e-001,3.329109e+000,8.322773e-001,2.083333e-004,37,3,0,1,
iscariot,iscariot,1.526458e-004,0,0,15,3.333333e-001,9.933072e-001,1.243165e-002,2,1.021168e-005,0,6.666667e-001,8.445946e-005,8.445946e-005,15,7.468750e-002,3.936926e-002,1.208020e-002,2.010345e-002,4.797889e-003,9.606307e-001,9.879198e-001,5.513784e-002,8.625001e-003,0,6.666667e-001,12,6.666667e-001,2.158737e-004,1.526458e-004,0,0,6.316031e-006,2.526412e-003,0,0,0,0,1.526458e-004,1.585471e-006,0,8.445946e-005,15,1.024468e-001,4.087626e+001,0,1.024468e-001,4.087626e+001,2.083333e-002,1,8.445946e-005,15,3.986632e-003,0,0,2.083333e-002,1,8.445946e-005,15,7.468750e-002,6.291069e-004,7.518797e-003,3,0,6.963691e-001,2.014015e+000,6.713384e-001,8.445946e-005,15,2,0,1,
israel,israel,3.019486e-003,1.016621e-002,8.072072e+002,10,9.523810e-001,9.933072e-001,2.814966e-002,0,1.021165e-005,0,4.761905e-002,5.630631e-005,5.630631e-005,10,4.932500e-002,4.010025e-002,2.170426e-002,2.047672e-002,4.642650e-003,9.598997e-001,9.782957e-001,3.759398e-002,1.336104e-002,2,6.666667e-001,12,1,4.270198e-003,3.019486e-003,0,0,7.183932e-003,2.873573e+000,0,0,5.000000e-003,2,3.019486e-003,1.585470e-006,0,5.630631e-005,10,9.443375e-002,3.767907e+001,0,9.443378e-002,3.767908e+001,2.083333e-002,1,5.630631e-005,10,5.196293e-003,1.515408e-002,0,2.083333e-002,1,5.630631e-005,10,4.932500e-002,8.617903e-005,0,0,0,2.187500e-001,6,1,5.630631e-005,10,0,1,1,
issachar,issachar,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,178,0,0,0,0,0,0,0,97,
jacob,jacob,1.055174e-003,3.847948e-002,3.055310e+003,39,7.727273e-001,9.933072e-001,7.585818e-002,7,1.021174e-005,0,2.272727e-001,2.195946e-004,2.195946e-004,39,1.922625e-001,3.936926e-002,3.345865e-002,2.010345e-002,4.301992e-003,9.606307e-001,9.665413e-001,5.513784e-002,1.796482e-002,4,5.555556e-001,10,7.939394e-001,1.492241e-003,1.055174e-003,0,0,3.933849e-003,1.573539e+000,0,0,2.500000e-003,1,1.055174e-003,1.585474e-006,0,2.195946e-004,39,1.424712e-001,5.684602e+001,1,1.424713e-001,5.684603e+001,2.083333e-002,1,2.195946e-004,39,1.116220e-002,1.470737e-002,0,2.083333e-002,1,2.195946e-004,39,1.922625e-001,1.822208e-003,2.506266e-002,10,0,6.085782e-001,9.564842e+000,8.695311e-001,2.195946e-004,39,11,1,1,
